ws_peak_dam_yr,rod_amplitude,rod_width_domains,avon_north_dam_yr,rmse_p1,rmse_p2,combined_score,pareto_optimal
0.4,-0.55,7,0.1,0.2642,0.3568,0.3105,False
0.6,-0.5,6,0.45,0.3089,0.312,0.3105,False
0.65,-0.45,4,0.15,0.3301,0.2908,0.3105,False
0.25,-0.6,6,0.45,0.2532,0.3679,0.3105,False
0.4,-0.6,6,0.4,0.2716,0.3495,0.3105,False
0.65,-0.5,3,0.15,0.3339,0.2871,0.3105,False
0.25,-0.6,6,0.35,0.2516,0.3696,0.3106,False
0.4,-0.6,6,0.45,0.2725,0.3487,0.3106,False
0.1,-0.6,5,0.1,0.2377,0.3835,0.3106,False
0.6,-0.5,6,0.5,0.31,0.3115,0.3107,False
0.6,-0.5,5,0.15,0.3121,0.3093,0.3107,False
0.65,-0.45,5,0.3,0.3256,0.2958,0.3107,False
0.5,-0.6,5,0.25,0.2916,0.3299,0.3107,False
0.1,-0.55,6,0.55,0.2413,0.3802,0.3107,False
0.1,-0.55,6,0.25,0.2363,0.385,0.3107,False
0.4,-0.6,6,0.35,0.271,0.3505,0.3108,False
0.65,-0.4,5,0.05,0.3263,0.2953,0.3108,False
0.6,-0.5,6,0.35,0.3076,0.314,0.3108,False
0.6,-0.55,4,0.2,0.3173,0.3048,0.311,False
0.25,-0.6,6,0.5,0.2545,0.3674,0.311,False
0.4,-0.6,6,0.5,0.2737,0.3482,0.311,False
0.25,-0.6,6,0.3,0.2514,0.3708,0.3111,False
0.65,-0.4,7,0.05,0.3145,0.3076,0.3111,False
0.25,-0.55,7,0.15,0.2466,0.3758,0.3112,False
0.4,-0.6,6,0.3,0.2708,0.3518,0.3113,False
0.6,-0.6,3,0.1,0.3212,0.3015,0.3113,False
0.6,-0.5,6,0.55,0.3114,0.3112,0.3113,False
0.3,-0.6,6,0.2,0.2564,0.3661,0.3113,False
0.6,-0.5,6,0.3,0.3075,0.3154,0.3114,False
0.35,-0.6,6,0.2,0.2629,0.3598,0.3114,False
0.35,-0.55,7,0.05,0.2581,0.3649,0.3115,False
0.45,-0.55,7,0.15,0.2726,0.3505,0.3116,False
0.5,-0.55,6,0.1,0.2862,0.3371,0.3117,False
0.65,-0.55,3,0.45,0.3368,0.2867,0.3117,False
0.4,-0.6,6,0.55,0.2753,0.348,0.3117,False
0.25,-0.6,6,0.55,0.2562,0.3672,0.3117,False
0.1,-0.5,7,0.15,0.2342,0.3892,0.3117,False
0.65,-0.45,6,0.45,0.322,0.3014,0.3117,False
0.65,-0.45,5,0.25,0.3257,0.2976,0.3117,False
0.1,-0.55,6,0.2,0.2369,0.3867,0.3118,False
0.65,-0.45,6,0.4,0.3213,0.3023,0.3118,False
0.65,-0.4,6,0.05,0.321,0.3025,0.3118,False
0.65,-0.55,3,0.4,0.3361,0.2876,0.3118,False
0.2,-0.55,7,0.4,0.2451,0.3786,0.3119,False
0.5,-0.6,5,0.2,0.292,0.3318,0.3119,False
0.25,-0.6,6,0.25,0.2515,0.3722,0.3119,False
0.5,-0.55,7,0.4,0.2834,0.3403,0.3119,False
0.5,-0.55,7,0.45,0.2842,0.3396,0.3119,False
0.65,-0.45,7,0.45,0.3158,0.3081,0.312,False
0.65,-0.45,7,0.4,0.315,0.309,0.312,False
0.65,-0.55,3,0.5,0.3378,0.2861,0.312,False
0.65,-0.45,6,0.5,0.3231,0.3009,0.312,False
0.2,-0.55,7,0.35,0.2445,0.3796,0.312,False
0.2,-0.55,7,0.45,0.2461,0.378,0.312,False
0.5,-0.55,7,0.35,0.2829,0.3414,0.3121,False
0.65,-0.45,6,0.35,0.3208,0.3035,0.3121,False
0.55,-0.55,5,0.1,0.3017,0.3226,0.3121,False
0.65,-0.45,7,0.5,0.3168,0.3076,0.3122,False
0.5,-0.55,7,0.5,0.2854,0.3391,0.3122,False
0.55,-0.6,4,0.1,0.3066,0.3178,0.3122,False
0.65,-0.55,3,0.35,0.3356,0.2888,0.3122,False
0.4,-0.6,6,0.25,0.271,0.3533,0.3122,False
0.3,-0.55,7,0.05,0.2527,0.3719,0.3123,False
0.65,-0.45,7,0.35,0.3145,0.3102,0.3123,False
0.6,-0.5,6,0.25,0.3076,0.3171,0.3124,False
0.65,-0.45,4,0.1,0.3311,0.2937,0.3124,False
0.65,-0.5,3,0.1,0.3348,0.29,0.3124,False
0.65,-0.45,6,0.55,0.3244,0.3006,0.3125,False
0.65,-0.55,3,0.55,0.3391,0.2858,0.3125,False
0.2,-0.55,7,0.5,0.2474,0.3775,0.3125,False
0.2,-0.55,7,0.3,0.2442,0.3808,0.3125,False
0.6,-0.5,5,0.1,0.3131,0.312,0.3125,False
0.4,-0.55,7,0.05,0.2657,0.3594,0.3126,False
0.6,-0.55,4,0.15,0.318,0.3072,0.3126,False
0.5,-0.55,7,0.3,0.2827,0.3427,0.3127,False
0.3,-0.6,6,0.15,0.2573,0.3681,0.3127,False
0.1,-0.6,5,0.05,0.2395,0.386,0.3127,False
0.55,-0.5,7,0.05,0.2911,0.3342,0.3127,False
0.35,-0.6,6,0.15,0.2638,0.3619,0.3128,False
0.65,-0.45,6,0.3,0.3206,0.305,0.3128,False
0.65,-0.45,7,0.55,0.3182,0.3074,0.3128,False
0.6,-0.5,7,0.45,0.3042,0.3216,0.3129,False
0.6,-0.5,7,0.4,0.3034,0.3224,0.3129,False
0.5,-0.55,7,0.55,0.2869,0.3388,0.3129,False
0.65,-0.5,4,0.45,0.3334,0.2924,0.3129,False
0.65,-0.55,3,0.3,0.3355,0.2904,0.3129,False
0.65,-0.5,4,0.4,0.3326,0.2933,0.313,False
0.25,-0.55,7,0.1,0.2479,0.378,0.313,False
0.05,-0.6,5,0.4,0.2391,0.3868,0.313,False
0.65,-0.45,7,0.3,0.3143,0.3116,0.313,False
0.25,-0.6,6,0.2,0.2521,0.374,0.313,False
0.65,-0.45,5,0.2,0.3261,0.2998,0.313,False
0.55,-0.55,6,0.4,0.299,0.3272,0.3131,False
0.55,-0.55,6,0.45,0.2998,0.3264,0.3131,False
0.05,-0.6,5,0.35,0.2385,0.3878,0.3131,False
0.65,-0.5,4,0.5,0.3344,0.2918,0.3131,False
0.05,-0.6,5,0.45,0.2401,0.3862,0.3131,False
0.2,-0.55,7,0.55,0.2492,0.3773,0.3132,False
0.6,-0.5,7,0.35,0.3029,0.3235,0.3132,False
0.6,-0.5,7,0.5,0.3053,0.3211,0.3132,False
0.1,-0.55,6,0.15,0.2379,0.3886,0.3132,False
0.4,-0.6,6,0.2,0.2715,0.3551,0.3133,False
0.2,-0.55,7,0.25,0.2444,0.3822,0.3133,False
0.45,-0.55,7,0.1,0.2738,0.3529,0.3133,False
0.65,-0.5,4,0.35,0.3322,0.2945,0.3133,False
0.55,-0.55,6,0.35,0.2985,0.3283,0.3134,False
0.55,-0.55,6,0.5,0.3009,0.3259,0.3134,False
0.1,-0.5,7,0.1,0.2356,0.3913,0.3134,False
0.5,-0.6,5,0.15,0.2928,0.334,0.3134,False
0.5,-0.55,7,0.25,0.2828,0.3443,0.3135,False
0.6,-0.6,3,0.05,0.3225,0.3045,0.3135,False
0.05,-0.6,5,0.5,0.2415,0.3857,0.3136,False
0.05,-0.6,5,0.3,0.2383,0.3889,0.3136,False
0.65,-0.5,4,0.55,0.3357,0.2916,0.3136,False
0.6,-0.5,6,0.2,0.308,0.3192,0.3136,False
0.5,-0.55,6,0.05,0.2877,0.3398,0.3138,False
0.65,-0.45,6,0.25,0.3208,0.3068,0.3138,False
0.6,-0.5,7,0.55,0.3067,0.3209,0.3138,False
0.6,-0.5,7,0.3,0.3027,0.3249,0.3138,False
0.65,-0.55,3,0.25,0.3356,0.2923,0.3139,False
0.65,-0.45,7,0.25,0.3145,0.3134,0.3139,False
0.55,-0.55,6,0.3,0.2983,0.3297,0.314,False
0.55,-0.55,6,0.55,0.3024,0.3257,0.314,False
0.65,-0.5,4,0.3,0.332,0.296,0.314,False
0.2,-0.6,6,0.4,0.2503,0.378,0.3141,False
0.45,-0.6,6,0.4,0.2821,0.3463,0.3142,False
0.2,-0.6,6,0.45,0.2512,0.3773,0.3142,False
0.55,-0.55,5,0.05,0.303,0.3255,0.3143,False
0.2,-0.6,6,0.35,0.2497,0.3789,0.3143,False
0.45,-0.6,6,0.45,0.2829,0.3456,0.3143,False
0.55,-0.6,4,0.05,0.308,0.3207,0.3144,False
0.05,-0.6,5,0.25,0.2384,0.3903,0.3144,False
0.2,-0.55,7,0.2,0.245,0.3839,0.3144,False
0.05,-0.6,5,0.55,0.2433,0.3855,0.3144,False
0.3,-0.6,6,0.1,0.2585,0.3704,0.3145,False
0.65,-0.45,5,0.15,0.3268,0.3022,0.3145,False
0.6,-0.55,4,0.1,0.3191,0.3099,0.3145,False
0.25,-0.6,6,0.15,0.253,0.3759,0.3145,False
0.45,-0.6,6,0.35,0.2815,0.3474,0.3145,False
0.35,-0.6,6,0.1,0.265,0.3642,0.3146,False
0.65,-0.5,3,0.05,0.3361,0.2931,0.3146,False
0.45,-0.6,6,0.5,0.2841,0.3451,0.3146,False
0.65,-0.45,4,0.05,0.3324,0.2968,0.3146,False
0.5,-0.55,7,0.2,0.2833,0.3461,0.3147,False
0.6,-0.5,7,0.25,0.3029,0.3266,0.3147,False
0.6,-0.5,5,0.05,0.3144,0.3149,0.3147,False
0.2,-0.6,6,0.5,0.2526,0.3768,0.3147,False
0.4,-0.6,6,0.15,0.2723,0.3572,0.3148,False
0.2,-0.6,6,0.3,0.2495,0.3801,0.3148,False
0.55,-0.55,6,0.25,0.2984,0.3313,0.3149,False
0.45,-0.6,6,0.3,0.2814,0.3487,0.315,False
0.65,-0.5,4,0.25,0.3322,0.2979,0.315,False
0.1,-0.55,6,0.1,0.2392,0.3907,0.315,False
0.65,-0.45,6,0.2,0.3212,0.3088,0.315,False
0.25,-0.55,7,0.05,0.2496,0.3804,0.315,False
0.6,-0.5,6,0.15,0.3088,0.3215,0.3151,False
0.65,-0.55,3,0.2,0.336,0.2945,0.3152,False
0.65,-0.45,7,0.2,0.3149,0.3154,0.3152,False
0.5,-0.6,5,0.1,0.2939,0.3365,0.3152,False
0.45,-0.6,6,0.55,0.2857,0.3449,0.3153,False
0.45,-0.55,7,0.05,0.2753,0.3555,0.3154,False
0.1,-0.5,7,0.05,0.2373,0.3937,0.3155,False
0.05,-0.6,5,0.2,0.239,0.392,0.3155,False
0.2,-0.6,6,0.55,0.2543,0.3766,0.3155,False
0.2,-0.6,6,0.25,0.2496,0.3815,0.3156,False
0.2,-0.55,7,0.15,0.2459,0.3858,0.3158,False
0.6,-0.5,7,0.2,0.3033,0.3286,0.3159,False
0.45,-0.6,6,0.25,0.2815,0.3502,0.3159,False
0.55,-0.55,6,0.2,0.2989,0.3333,0.3161,False
0.5,-0.55,7,0.15,0.2841,0.3483,0.3162,False
0.25,-0.6,6,0.1,0.2543,0.3781,0.3162,False
0.65,-0.5,4,0.2,0.3326,0.3,0.3163,False
0.6,-0.55,5,0.45,0.3179,0.3147,0.3163,False
0.6,-0.55,5,0.4,0.3171,0.3156,0.3163,False
0.65,-0.45,5,0.1,0.3278,0.305,0.3164,False
0.3,-0.6,6,0.05,0.2601,0.3729,0.3165,False
0.4,-0.6,6,0.1,0.2735,0.3595,0.3165,False
0.65,-0.45,6,0.15,0.3219,0.3112,0.3166,False
0.6,-0.55,5,0.5,0.3189,0.3142,0.3166,False
0.35,-0.6,6,0.05,0.2666,0.3667,0.3166,False
0.6,-0.55,4,0.05,0.3204,0.3129,0.3166,False
0.65,-0.45,7,0.15,0.3156,0.3177,0.3167,False
0.6,-0.55,5,0.35,0.3166,0.3167,0.3167,False
0.2,-0.6,6,0.2,0.2502,0.3832,0.3167,False
0.65,-0.55,3,0.15,0.3367,0.2969,0.3168,False
0.6,-0.5,6,0.1,0.3098,0.324,0.3169,False
0.05,-0.6,5,0.15,0.24,0.3938,0.3169,False
0.1,-0.55,6,0.05,0.241,0.3931,0.317,False
0.45,-0.6,6,0.2,0.282,0.3521,0.317,False
0.6,-0.55,5,0.55,0.3203,0.314,0.3171,False
0.6,-0.6,4,0.45,0.3235,0.3109,0.3172,False
0.6,-0.6,4,0.4,0.3228,0.3117,0.3172,False
0.6,-0.55,5,0.3,0.3165,0.3181,0.3173,False
0.5,-0.6,5,0.05,0.2954,0.3393,0.3173,False
0.6,-0.5,7,0.15,0.3041,0.3308,0.3174,False
0.55,-0.6,5,0.4,0.3074,0.3276,0.3175,False
0.55,-0.6,5,0.45,0.3082,0.3268,0.3175,False
0.6,-0.6,4,0.5,0.3246,0.3103,0.3175,False
0.6,-0.6,4,0.35,0.3223,0.3129,0.3176,False
0.55,-0.55,6,0.15,0.2997,0.3355,0.3176,False
0.2,-0.55,7,0.1,0.2472,0.3879,0.3176,False
0.05,-0.5,7,0.4,0.2394,0.396,0.3177,False
0.55,-0.6,5,0.5,0.3093,0.3263,0.3178,False
0.55,-0.6,5,0.35,0.3069,0.3287,0.3178,False
0.05,-0.5,7,0.35,0.2388,0.3969,0.3179,False
0.05,-0.5,7,0.45,0.2404,0.3954,0.3179,False
0.65,-0.5,4,0.15,0.3332,0.3025,0.3179,False
0.5,-0.55,7,0.1,0.2852,0.3506,0.3179,False
0.6,-0.6,4,0.55,0.3259,0.3101,0.318,False
0.55,-0.55,7,0.4,0.2965,0.3398,0.3181,False
0.2,-0.6,6,0.15,0.2511,0.3851,0.3181,False
0.25,-0.6,6,0.05,0.2559,0.3806,0.3182,False
0.6,-0.55,5,0.25,0.3166,0.3198,0.3182,False
0.6,-0.6,4,0.3,0.3221,0.3143,0.3182,False
0.55,-0.55,7,0.45,0.2973,0.339,0.3182,False
0.05,-0.5,7,0.3,0.2386,0.3981,0.3183,False
0.05,-0.5,7,0.5,0.2418,0.395,0.3184,False
0.05,-0.55,6,0.4,0.2419,0.3948,0.3184,False
0.55,-0.6,5,0.3,0.3068,0.3301,0.3184,False
0.55,-0.55,7,0.35,0.296,0.3408,0.3184,False
0.65,-0.45,6,0.1,0.3229,0.3139,0.3184,False
0.55,-0.6,5,0.55,0.3107,0.3261,0.3184,False
0.15,-0.55,7,0.4,0.2468,0.3901,0.3185,False
0.45,-0.6,6,0.15,0.2828,0.3541,0.3185,False
0.55,-0.55,7,0.5,0.2985,0.3385,0.3185,False
0.65,-0.45,5,0.05,0.3291,0.308,0.3185,False
0.05,-0.55,6,0.35,0.2413,0.3957,0.3185,False
0.05,-0.55,6,0.45,0.2429,0.3941,0.3185,False
0.65,-0.45,7,0.1,0.3167,0.3203,0.3185,False
0.65,-0.5,5,0.45,0.3309,0.3062,0.3185,False
0.65,-0.5,5,0.4,0.3302,0.307,0.3186,False
0.15,-0.55,7,0.45,0.2478,0.3894,0.3186,False
0.05,-0.6,5,0.1,0.2413,0.396,0.3186,False
0.4,-0.6,6,0.05,0.2751,0.3621,0.3186,False
0.15,-0.55,7,0.35,0.2462,0.391,0.3186,False
0.65,-0.55,3,0.1,0.3376,0.2997,0.3187,False
0.65,-0.5,5,0.5,0.3319,0.3056,0.3188,False
0.65,-0.6,3,0.45,0.3403,0.2973,0.3188,False
0.65,-0.6,3,0.4,0.3395,0.2982,0.3189,False
0.05,-0.55,6,0.3,0.2411,0.3968,0.319,False
0.65,-0.6,3,0.5,0.3413,0.2968,0.319,False
0.6,-0.5,6,0.05,0.3112,0.3269,0.319,False
0.05,-0.55,6,0.5,0.2443,0.3937,0.319,False
0.55,-0.55,7,0.3,0.2958,0.3422,0.319,False
0.65,-0.5,5,0.35,0.3297,0.3082,0.319,False
0.05,-0.5,7,0.25,0.2387,0.3994,0.3191,False
0.55,-0.55,7,0.55,0.2999,0.3383,0.3191,False
0.15,-0.55,7,0.3,0.246,0.3922,0.3191,False
0.15,-0.55,7,0.5,0.2492,0.389,0.3191,False
0.6,-0.5,7,0.1,0.3051,0.3333,0.3192,False
0.6,-0.6,4,0.25,0.3223,0.316,0.3192,False
0.05,-0.5,7,0.55,0.2436,0.3948,0.3192,False
0.65,-0.5,5,0.55,0.3332,0.3054,0.3193,False
0.65,-0.6,3,0.35,0.3391,0.2994,0.3193,False
0.55,-0.55,6,0.1,0.3008,0.3379,0.3193,False
0.55,-0.6,5,0.25,0.3069,0.3317,0.3193,False
0.6,-0.55,5,0.2,0.317,0.3218,0.3194,False
0.65,-0.6,3,0.55,0.3425,0.2965,0.3195,False
0.2,-0.55,7,0.05,0.2489,0.3903,0.3196,False
0.65,-0.5,5,0.3,0.3295,0.3097,0.3196,False
0.5,-0.6,6,0.4,0.2942,0.345,0.3196,False
0.5,-0.6,6,0.45,0.2951,0.3442,0.3196,False
0.05,-0.55,6,0.25,0.2413,0.3982,0.3197,False
0.15,-0.6,6,0.4,0.2507,0.3887,0.3197,False
0.65,-0.5,4,0.1,0.3342,0.3052,0.3197,False
0.2,-0.6,6,0.1,0.2524,0.3873,0.3198,False
0.15,-0.6,6,0.45,0.2517,0.388,0.3198,False
0.05,-0.55,6,0.55,0.2461,0.3935,0.3198,False
0.55,-0.55,7,0.25,0.2959,0.3438,0.3199,False
0.65,-0.6,3,0.3,0.3389,0.3009,0.3199,False
0.5,-0.6,6,0.35,0.2937,0.346,0.3199,False
0.15,-0.55,7,0.55,0.2509,0.3888,0.3199,False
0.15,-0.6,6,0.35,0.2501,0.3896,0.3199,False
0.15,-0.55,7,0.25,0.2461,0.3936,0.3199,False
0.5,-0.6,6,0.5,0.2962,0.3437,0.32,False
0.5,-0.55,7,0.05,0.2867,0.3533,0.32,False
0.05,-0.5,7,0.2,0.2393,0.4011,0.3202,False
0.45,-0.6,6,0.1,0.2839,0.3565,0.3202,False
0.15,-0.6,6,0.3,0.2499,0.3907,0.3203,False
0.15,-0.6,6,0.5,0.2531,0.3876,0.3203,False
0.6,-0.6,4,0.2,0.3227,0.3181,0.3204,False
0.5,-0.6,6,0.3,0.2935,0.3473,0.3204,False
0.55,-0.6,5,0.2,0.3073,0.3336,0.3205,False
0.65,-0.45,6,0.05,0.3242,0.3168,0.3205,False
0.65,-0.5,5,0.25,0.3297,0.3114,0.3205,False
0.5,-0.6,6,0.55,0.2977,0.3435,0.3206,False
0.65,-0.45,7,0.05,0.318,0.3232,0.3206,False
0.05,-0.6,5,0.05,0.243,0.3983,0.3207,False
0.65,-0.55,3,0.05,0.3389,0.3028,0.3208,False
0.05,-0.55,6,0.2,0.2418,0.3998,0.3208,False
0.65,-0.6,3,0.25,0.3391,0.3027,0.3209,False
0.6,-0.55,5,0.15,0.3177,0.3241,0.3209,False
0.55,-0.55,7,0.2,0.2964,0.3456,0.321,False
0.15,-0.55,7,0.2,0.2467,0.3952,0.321,False
0.15,-0.6,6,0.25,0.2501,0.3921,0.3211,False
0.15,-0.6,6,0.55,0.2548,0.3874,0.3211,False
0.65,-0.55,4,0.45,0.3374,0.305,0.3212,False
0.65,-0.55,4,0.4,0.3366,0.3058,0.3212,False
0.5,-0.6,6,0.25,0.2937,0.3489,0.3213,False
0.6,-0.5,7,0.05,0.3065,0.3361,0.3213,False
0.35,-0.6,7,0.4,0.2691,0.3735,0.3213,False
0.35,-0.6,7,0.45,0.27,0.3728,0.3214,False
0.65,-0.55,4,0.5,0.3384,0.3044,0.3214,False
0.55,-0.55,6,0.05,0.3021,0.3407,0.3214,False
0.35,-0.6,7,0.35,0.2685,0.3745,0.3215,False
0.65,-0.55,4,0.35,0.3362,0.307,0.3216,False
0.05,-0.5,7,0.15,0.2402,0.4029,0.3216,False
0.4,-0.6,7,0.4,0.2757,0.3676,0.3216,False
0.4,-0.6,7,0.45,0.2766,0.3669,0.3217,False
0.65,-0.5,4,0.05,0.3355,0.3082,0.3218,False
0.2,-0.6,6,0.05,0.254,0.3897,0.3218,False
0.65,-0.5,5,0.2,0.3301,0.3135,0.3218,False
0.35,-0.6,7,0.5,0.2712,0.3723,0.3218,False
0.4,-0.6,7,0.35,0.2751,0.3686,0.3218,False
0.65,-0.5,6,0.45,0.3266,0.3172,0.3219,False
0.65,-0.55,4,0.55,0.3397,0.3042,0.3219,False
0.65,-0.5,6,0.4,0.3259,0.318,0.3219,False
0.6,-0.6,4,0.15,0.3234,0.3204,0.3219,False
0.35,-0.6,7,0.3,0.2683,0.3757,0.322,False
0.55,-0.6,5,0.15,0.3081,0.3358,0.322,False
0.65,-0.6,3,0.2,0.3395,0.3048,0.3221,False
0.4,-0.6,7,0.5,0.2778,0.3664,0.3221,False
0.05,-0.55,6,0.15,0.2428,0.4017,0.3222,False
0.45,-0.6,6,0.05,0.2854,0.3591,0.3222,False
0.15,-0.6,6,0.2,0.2506,0.3938,0.3222,False
0.65,-0.5,6,0.5,0.3276,0.3167,0.3222,False
0.65,-0.55,4,0.3,0.336,0.3084,0.3222,False
0.65,-0.5,6,0.35,0.3254,0.3192,0.3223,False
0.15,-0.55,7,0.15,0.2476,0.3971,0.3223,False
0.4,-0.6,7,0.3,0.2749,0.3698,0.3224,False
0.5,-0.6,6,0.2,0.2941,0.3507,0.3224,False
0.6,-0.55,6,0.45,0.3156,0.3291,0.3224,False
0.6,-0.55,6,0.4,0.3148,0.3299,0.3224,False
0.55,-0.55,7,0.15,0.2972,0.3477,0.3225,False
0.35,-0.6,7,0.55,0.2728,0.3722,0.3225,False
0.6,-0.55,6,0.5,0.3167,0.3286,0.3226,False
0.6,-0.55,5,0.1,0.3188,0.3267,0.3227,False
0.65,-0.5,6,0.55,0.329,0.3165,0.3227,False
0.6,-0.55,6,0.35,0.3144,0.331,0.3227,False
0.4,-0.6,7,0.55,0.2793,0.3662,0.3228,False
0.35,-0.6,7,0.25,0.2685,0.3771,0.3228,False
0.3,-0.6,7,0.4,0.2646,0.3809,0.3228,False
0.3,-0.6,7,0.45,0.2655,0.3802,0.3229,False
0.65,-0.5,6,0.3,0.3252,0.3206,0.3229,False
0.3,-0.6,7,0.35,0.2641,0.3818,0.3229,False
0.65,-0.5,7,0.45,0.3208,0.3254,0.3231,False
0.65,-0.5,7,0.4,0.3201,0.3262,0.3231,False
0.65,-0.55,4,0.25,0.3362,0.3102,0.3232,False
0.6,-0.55,6,0.55,0.3181,0.3284,0.3232,False
0.4,-0.6,7,0.25,0.2751,0.3713,0.3232,False
0.6,-0.55,6,0.3,0.3142,0.3323,0.3233,False
0.05,-0.5,7,0.1,0.2416,0.4049,0.3233,False
0.65,-0.5,5,0.15,0.3308,0.3158,0.3233,False
0.3,-0.6,7,0.5,0.2668,0.3798,0.3233,False
0.3,-0.6,7,0.3,0.2639,0.383,0.3234,False
0.65,-0.5,7,0.5,0.3219,0.3249,0.3234,False
0.65,-0.5,7,0.35,0.3196,0.3273,0.3234,False
0.15,-0.6,6,0.15,0.2515,0.3956,0.3236,False
0.55,-0.6,5,0.1,0.3091,0.3383,0.3237,False
0.65,-0.6,3,0.15,0.3401,0.3072,0.3237,False
0.6,-0.6,4,0.1,0.3244,0.3229,0.3237,False
0.45,-0.6,7,0.45,0.2851,0.3625,0.3238,False
0.45,-0.6,7,0.4,0.2842,0.3633,0.3238,False
0.65,-0.5,6,0.25,0.3254,0.3223,0.3238,False
0.35,-0.6,7,0.2,0.269,0.3788,0.3239,False
0.05,-0.55,6,0.1,0.2441,0.4037,0.3239,False
0.5,-0.6,6,0.15,0.2949,0.3528,0.3239,False
0.65,-0.5,7,0.55,0.3232,0.3246,0.3239,False
0.15,-0.55,7,0.1,0.2489,0.3992,0.324,False
0.45,-0.6,7,0.35,0.2837,0.3642,0.324,False
0.3,-0.6,7,0.55,0.2684,0.3796,0.324,False
0.65,-0.5,7,0.3,0.3195,0.3287,0.3241,False
0.6,-0.55,6,0.25,0.3143,0.334,0.3242,False
0.55,-0.55,7,0.1,0.2983,0.3501,0.3242,False
0.3,-0.6,7,0.25,0.264,0.3844,0.3242,False
0.45,-0.6,7,0.5,0.2863,0.3621,0.3242,False
0.4,-0.6,7,0.2,0.2756,0.373,0.3243,False
0.65,-0.55,4,0.2,0.3366,0.3123,0.3244,False
0.45,-0.6,7,0.3,0.2835,0.3655,0.3245,False
0.45,-0.6,7,0.55,0.2878,0.3619,0.3248,False
0.6,-0.55,5,0.05,0.3201,0.3295,0.3248,False
0.65,-0.5,7,0.25,0.3196,0.3303,0.3249,False
0.65,-0.5,6,0.2,0.3258,0.3243,0.325,False
0.65,-0.5,5,0.1,0.3318,0.3184,0.3251,False
0.3,-0.6,7,0.2,0.2645,0.3861,0.3253,False
0.05,-0.5,7,0.05,0.2433,0.4072,0.3253,False
0.35,-0.6,7,0.15,0.2698,0.3807,0.3253,False
0.15,-0.6,6,0.1,0.2528,0.3977,0.3253,False
0.6,-0.55,6,0.2,0.3148,0.3359,0.3253,False
0.45,-0.6,7,0.25,0.2837,0.367,0.3253,False
0.65,-0.6,3,0.1,0.3411,0.3099,0.3255,False
0.5,-0.6,6,0.1,0.296,0.3551,0.3256,False
0.4,-0.6,7,0.15,0.2764,0.375,0.3257,False
0.6,-0.6,4,0.05,0.3257,0.3258,0.3258,False
0.55,-0.6,5,0.05,0.3105,0.341,0.3258,False
0.65,-0.55,4,0.15,0.3373,0.3146,0.3259,False
0.05,-0.55,6,0.05,0.2458,0.406,0.3259,False
0.6,-0.55,7,0.45,0.3118,0.3403,0.326,False
0.6,-0.55,7,0.4,0.311,0.341,0.326,False
0.15,-0.55,7,0.05,0.2506,0.4015,0.326,False
0.65,-0.5,7,0.2,0.32,0.3322,0.3261,False
0.25,-0.6,7,0.4,0.2624,0.3897,0.3261,False
0.25,-0.6,7,0.35,0.2618,0.3906,0.3262,False
0.25,-0.6,7,0.45,0.2633,0.389,0.3262,False
0.55,-0.55,7,0.05,0.2997,0.3528,0.3262,False
0.6,-0.55,7,0.35,0.3105,0.3421,0.3263,False
0.6,-0.55,7,0.5,0.3129,0.3398,0.3263,False
0.45,-0.6,7,0.2,0.2842,0.3687,0.3264,False
0.65,-0.5,6,0.15,0.3265,0.3265,0.3265,False
0.55,-0.6,6,0.4,0.3079,0.3453,0.3266,False
0.25,-0.6,7,0.5,0.2646,0.3886,0.3266,False
0.55,-0.6,6,0.45,0.3087,0.3446,0.3266,False
0.25,-0.6,7,0.3,0.2616,0.3918,0.3267,False
0.3,-0.6,7,0.15,0.2654,0.388,0.3267,False
0.6,-0.55,6,0.15,0.3155,0.3381,0.3268,False
0.6,-0.55,7,0.3,0.3103,0.3434,0.3269,False
0.55,-0.6,6,0.35,0.3074,0.3464,0.3269,False
0.6,-0.55,7,0.55,0.3143,0.3396,0.3269,False
0.1,-0.55,7,0.4,0.251,0.4028,0.3269,False
0.55,-0.6,6,0.5,0.3098,0.3441,0.3269,False
0.35,-0.6,7,0.1,0.271,0.3829,0.327,False
0.1,-0.55,7,0.35,0.2504,0.4037,0.327,False
0.1,-0.55,7,0.45,0.2519,0.4021,0.327,False
0.1,-0.6,6,0.4,0.2536,0.4006,0.3271,False
0.65,-0.5,5,0.05,0.333,0.3213,0.3272,False
0.15,-0.6,6,0.05,0.2545,0.4,0.3273,False
0.1,-0.6,6,0.35,0.253,0.4015,0.3273,False
0.1,-0.6,6,0.45,0.2546,0.3999,0.3273,False
0.25,-0.6,7,0.55,0.2662,0.3884,0.3273,False
0.4,-0.6,7,0.1,0.2776,0.3772,0.3274,False
0.6,-0.6,5,0.45,0.3246,0.3305,0.3275,False
0.55,-0.6,6,0.3,0.3072,0.3477,0.3275,False
0.55,-0.6,6,0.55,0.3112,0.3439,0.3275,False
0.1,-0.55,7,0.3,0.2501,0.4048,0.3275,False
0.25,-0.6,7,0.25,0.2618,0.3932,0.3275,False
0.1,-0.55,7,0.5,0.2533,0.4017,0.3275,False
0.65,-0.5,7,0.15,0.3207,0.3345,0.3276,False
0.5,-0.6,7,0.4,0.2946,0.3606,0.3276,False
0.5,-0.6,7,0.45,0.2955,0.3598,0.3276,False
